a30;You haven't left the library for 10 years. ;As the years passed, you became an expert in every subject imaginable. You could recall the most obscure facts and figures, and you could recite entire passages from your favorite books. You were a walking encyclopedia, and you loved it. But as time went on, you began to feel a sense of loneliness and isolation. You had no friends, no family, and no one to share your knowledge with. You longed for human interaction, but you were too afraid to venture outside the library's walls. One day, a group of curious children stumbled upon the library. They were fascinated by the vast collection of books and the mysterious figure behind the desk. They asked you questions, and you answered them with enthusiasm. As the children became more comfortable around you, they began to share their stories and experiences. You found yourself drawn to their innocence and their eagerness to learn. You realized that you had been missing out on the joys of friendship and companionship. With the children's encouragement, you finally mustered the courage to step outside the library. You were overwhelmed by the sights, sounds, and smells of the world. But you also felt a sense of freedom and excitement that you had never experienced before. As you continued to explore the world, you made new friends and discovered new passions. You even found love, and you were able to share your knowledge and experiences with others. The library had been your home for 10 years, but it was time to move on. You knew that the world had so much more to offer, and you were ready to embrace it. You left the library behind, knowing that it would always hold a special place in your heart.
hu1;Shortly after you and your spouse leave for work in your cars, you receive a call saying that there has been a terrible car accident. You need to come in to identify your spouse's body. When you arrive at the morgue, the body is not your spouse. ;"I just kissed her and told her I loved her. How can she be gone? I think to myself. ""She was pronounced dead at the scene of the accident, sir. We need you to give the body a positive id."" I can still hear the voice on the phone telling me she's already dead. My mind is racing nearly as fast as I’m driving. The car in front of me moves one lane over. My foot instinctively presses the pedal as the engine roars louder. It doesn't even make sense. She was on her way to work? What was she doing in that part of town? Nothing is making sense right now. In a matter of a few seconds, everything has changed. The life that we had been building for the past 5 years has been erased in a split second. I pull crookedly into a space in the morgue parking lot, and sprint from the car into the building. I'm led to into a large room with bright fluorescent lights. In the center of the room, there is a single table with a body covered with a white sheet. I walk slowly over to the table side. I pull the sheet down to reveal her face. My heart stops. Not because of my dead wife, but because it's not her. She looks just like her, but it's not her. I stand there stupefied unable to connect the obvious dots. At that moment, the doors behind me open up and my wife walks in. ""Oh god,"" She says, ""tell me it's not true."" ""I'm sorry,"" I finally manage to say, as I wrap my arms around my still living wife, ""it is your sister."""
hu2;It's 2014 and the entire world is roman. ;"Caesar. XXVIII abdication routine initializing… Abdication routine executing… ( 20 % )  abdication routine executing. . . ( 80 % )  abdication routine complete. Caesar. XXIV initialized genetic algorithm generation 34^12 primary upgraded heuristics: beneficence; prosperity.  ""It looks like the new emperor routine is running nicely"" Chief operator Antonia mused. The sub-clerk who attended the red and black output unit turned and smiled at her.  ""Yes operator"" He replied, jotting notes onto his digital diptych. ""It will start to issue edicts soon"" She continued ""every new emperor does, personally i think they just like to make their presence felt when they first wake up. I remember when version XXVII took over, there were over four hundred policy adjustments within the first minute! It took those *days* to propagate through the senators."" ""This is my first abdication"" He replied, smiling shyly. ""I always thought there would be more fanfare.""  ""Everyone thinks that"" She replied gently, ""but after you've worked here as long, and seen enough of the emperor's command code as I have, it loses part of the mystery. The 'succession' is almost entirely cosmetic. An artificial moment, to show us mortals that something is changing."" ""To remind us things are getting better"" He replied. Antonia smiled sadly. The console buzzed, as lines of text appeared on the black screen.  Increase nutritional stipend, increase mass media output. ""The first edicts are through. It wants more atilla movies!"" He said, jovially. ""Ah, the failed invasion of atilla"" Antonia said, smiling. ""Always a popular choice for the emperor."" ""No actually"" He corrected her. ""The edict file is commanding speculative fiction, what would have happened if atilla had succeeded, and the roman empire had fallen."" ""What a horrible thought"" Antonia said, blanching. ""How does it go?""  The sub-clerk waited for a few seconds as the synopsis self-generated and scrolled onto the display. ""Oh, not good"" He replied. ""A thousand years of darkness, the abandonment of reason for barbarity, almost no technological progress. Corrupt humans rule over a ruined world, and fractured nations bicker as they head towards an ecological catastrophe.""  Antonia laughed, ""ah, sounds about right"" she said, her sad smile returning. ""We have to make the people grateful for what they have."" ""I'll run the commands"" he said, typing into the emperor console. A faint buzzing was heard as they began to be processed."""
hu3;You are a background character in someone else's story. Suddenly the focus turns to you, and a shocking truth about the story is revealed. ;"I have to admit, I have a good life. I get sample food and shelter, my boss treats me well and he even takes me to all his meetings. I may not be as productive and important as some of the others in the organisation, but I am treated with respect despite the menial work I do here. I really shouldn't be complaining, since I have as good a job, as anyone with my limited intelligence could hope for. And yet, my life feels so empty. All I do is follow my boss around and do what he says. I have no family, no friends, no one I can identify with. Despite the number of people who work here, it's just my boss who would even speak to me. I don't find much joy in being his enforcer, but I can't tell him that. He is extremely powerful and no one dares cross him, much less a simple creature like me. No one except those kids, that is. Especially that boy; he was the start of all that trouble. He told me this was going to be their end, and the day when he finally ascends to his most powerful, with no one to oppose him. I really should not have believed that megalomaniac. I would have had a much better chance out in the woods. You see, he never told me how important I was. If I was so important, why couldn't he have left me at my home? He dragged me into this whole mess, I killed that oily long-haired guy for him, and now some plump kid with a sword is about to behead me. I should have run away from that nose-less son of a bitch earlier. I knew he was crazy."
hu4;A ghost's world is dyed in gray.;The vivid reality of life can crush a soul. Life in its vibrance, is to be reminded of the infinite vapidity of death. This is why he started to make it gray. As he drifted through the afterlife, he found the colors of the world too painful. So he took a flower, and he dipped it into grayness. The bleached flower stood back among its vibrant brethren, and death became a part of the world. To dye something which is full of life takes incredible power. The power of emptiness, of grief, and of darkness. Walking in the emptiness of the world between made him the epitome of loneliness. Of darkness. Of sorrow. He began to dye the world. He dipped the living in the darkness of his soul and brought forth the grayness of death. Darkness and sadness leaked out into the world as life began to die. He had become a shade of life. He had become a shade with purpose. He had become death.
hu5;By order of the president you can have any job of your choosing for life, but only if you can do 3 other jobs in that field at the same time. ;"I'm really not sure why I chose this job, of all the jobs going. Actually, I am sure. It's because I’m a fucking idiot. ""Any job of your choosing"" said the president. ""Just do 3 other jobs in that field at the same time"". A simple statement, to the non-fucking idiot. But not to me. My arms were beginning to ache now. That meant it was probably time to do the rounds. I grabbed my watering can and my shovel, and patted my back pockets to make sure the seeds hadn't fallen out. They were still there. ""My name is Dave. I am a scarecrow. And I thought the president was being literal when he said field"". I am a fucking idiot."
hu6;Tony Stark wakes up in the hospital and Dr. House is standing in front of his hospital bed.;"Tony stark awakens in a hospital room. ""Wait a minute, I didn't fall asleep in a hospital last night. I would have remembered that."" This was true. Tony Stark was notorious for remembering where he had gone to bed the previous night. ""You are in the hospital."" A voice says. ""Wait a minute, I know that voice."" Suddenly, tv's House M.D. appeared above Tony Stark. Tony began to feel uncomfortable. He didn't want to be seen with someone who was also famous. ""Can I get a different doctor, maybe? Maybe one that doesn't have a tv show?"" He called out to nobody."
hu7;Life on earth takes an odd turn when food starts healing people like they do in video games. ;"""An apple a day keeps the doctors away"". The proverb used to mean that good nutrition would keep you healthy and that the vitamins found in an apple would help your immune system. But now, a single bite from an apple can save you from death. Well, it can cure your sore throat or your cough at least.  My grandma would always make me eat weird and unappetizing food to help my system. She'd make me eat garlic and ginger to help with my blood pressure. See, those old school remedies still don't work. And they still taste awful. These days, a nice greasy big mac or a baconator could save you from a heart attack. The irony wasn't lost to the big fast food companies. When the miraculous healing power of fast foods were discovered, the prices sky rocketed. Remember the value meals from McDonald's? It was a dollar and twenty-nine cents for a bacon cheese burger. Now, it's a hundred and twenty-nine dollars. The big pharmaceutical companies were usurped by McDonald's, burger king, Wendy, and Starbucks. Yeah. Starbucks got even more expensive.  Coffee was now the most potent and addictive drug known in history. Well, it already was.. But the effects were multiplied. It was as if a meth addict was on cocaine and adderall at once. Soldiers injected the stuff in their blood streams and go berserk. Wars were fought and won in one huge blur. And yet, for the life of me, here I am in sick in bed. I've eaten everything I could afford, but I was still bed ridden by the common cold.  My girlfriend knocks on my door. I've been quarantined because the cure for the common cold hadn't been found yet. Taste testers everywhere braved the dangerous task of experimenting on caviar and foie de gras to find the medicinal properties. I opened the door and found a care package. It was a letter and a thermos. ""Dear Dave, I’ve made you some chicken noodle soup because I heard you were sick. Don't worry, I didn't add any garlic or ginger. I know you don't like those. Love, grammy"" I took a sip of the hot broth. A warmth ran over my body and I felt my sickness leaving me. So much for modern fast food."
hu8;"Story must use the lines ""there is only one logical explanation, ancient Egypt!"" and ""damn you, ancient Egypt! Damn you to hell!""";"""And we're back from our sponsors for the $500,000 question on who wants to be a millionaire tonight. You ready John?"" ""Oh you betcha, Meridith. I'm lookin at a real, nice, comfy retirement for Martha and me. Ohhh yessiree."" ""Great John, and you said you were an archaeologist?"" ""Oh yes, I took several sabbaticals to Istanbul and Alexandria. We found fascinating evidence of cultural diffusion from the post-hellenistic era to the Umayyad caliphate."" ""Well, I’m sure that's going to be helpful on this next question then, and remember you still have two lifelines left. Okay, here we go! For $500,000: in 4,000 B.C.E. Which civilization developed the first locking mechanism, a crude, two feet long, pin-tumbler hollow bolt lock? A, the Indus valley civilization. B, bronze age China. C, ancient Egypt. Or d, none?"" ""Hmm. . ."" ""Remember, John, you still have two lifelines left. If you want you can phone a friend or use 50/50 to remove two of the-"" ""Meredith, I don't mean to interrupt you, but there is only one logical explanation, ancient Egypt!""  ""Ooh. . . Geez, I’m real sorry for you John, because I’m afraid that last question was for all or nothing, and you just won $500,000!"" ""Oh my god. Haha, I don't believe it."" ""Well, get ready to believe it because you are about to have the chance to take on the million dollar question. Now, you can walk away now with $500,000 and never know what the million dollar question was, or you can take a shot at one million dollars for all or nothing. What do you say, John?"" ""I say I’m all in, Meredith!""  ""Alright! Now for $ 1,000,000: the pyramid of-"" ""Ancient Egypt final answer!"" . . . ""Of the sun, a UNESCO world heritage site in modern day Mexico was built by which Mesoamerican civilization. . . "" "". . .""  ""And, I’m very sorry John, but-"" ""Damn you, ancient Egypt! Damn you to hell!"""
hu9;"""But remember, you got to put it in context. This was 2015, everybody was doing it.""";"""But remember, you got to put it in context. This was 2015, everybody was doing it."" Even as I said it, I knew this was gonna be a difficult task for me. Herbert stared at me with eyes wide open, filled with disbelief and mixed with for a small portion of accusation.  I don’t blame him though. If someone did today, what I did all those years ago you won’t see disbelief in my eyes though; it would be rage; pure and murderous rage. Water is a very limited resource after all. ""So you’re telling me, you people took a bucket of water."" Yes (oh god) ""Good, clean, drinkable water"". Yes (oh god! We were stupid) ""Added ice into these buckets of water"". Yes (seemed like a good idea at the time) ""And then dumped them over your head!!"". ""Yes! But you have to understand.. It was all for a good cause. We were doing it for good."" ""Oh yeah? What cause??"".  ""I. . It was. . "" (oh shit, what was it again?? Some disease) I don’t remember now. ""Wow! Just wow Zach, what were you people thinking?!?"". ""Can you just stop calling me Zach please.. I’m your grandfather in case you have forgotten.""  ""Ha! Your generation is unbelievable you know. Whenever they teach history at school I can’t help but wonder how the world would have been if you guys were *little* just *a little* responsible, and after all that you talk about respecting you."" ""Oh, believe me I felt the same way about my father’s generation when I was your age. And I’ll let you in on a little secret; your kids would say the same about you. We always thought they had it easy, I always thought they were the greedy one. We used to make jokes and memes about how their choices screwed us."" ""What’s memes?"". ""I’ll explain that later. What you have to understand is, you have to put things in context. This was 2015 after all, everybody was doing it.""   "
hu10;You're at work, and you find out that your newest client is your old high school nemesis. ;"I set down the cold coffee and sigh, looking out the small office window. My head snaps to the phone as I hear a loud beeping, then Paige's voice through the speaker. ""Ben, your next client is here."" She says, tired. I respond with an okay, and grab the folder. I haven't even looked at this yet. Good job, Mr. Lawyer. I snap my head up before i can open the file as I hear the door open in front of me. I look up, and feel the colour drain from my face. I motion to the cushioned chair in front of me, and watch as the man takes a seat.  I don't have to ask his name, but I ask anyway. ""I'm, uh, I’m Kyle Mathewson."" He says awkwardly, ""I’m here to hire you. I need to get my kids back.""  ""Okay, Mr. Mathewson."" I say his name and hold back a cringe as I remember the old face behind that name. ""We'll get to work on your file, and get your price range."" I work differently than most lawyers, working within somebody's price range. It's a small town; a lot of poor families who need a lawyer, but can't afford one. That's what I do. I help. but, do I really want to help him? I talk more, going through the standard questions and answers, my mind wandering to high school. Being pushed up against the lockers, beaten after class, spit on. I look into the eyes of my childhood terror, and find a different pair. His body is no longer bulky, but skinny. His fragile frame speaking volumes of the past years he has had. ""Well, you see. . . "" He continues, trying to push his point as to why he wants custody. ""She likes to drink. She's abusive and horrible and. . . And. . . I just want them to have a good childhood, Mr. . .? "" ""Brooks.""  ""Mr. Brooks. I was told you're the best in town for the money I have. I have enough to support them, but a lawyer. You know how expensive they can be."" I nod, and he goes quiet. ""Well, Mr. Mathewson, we'll update your file and call you back in for further paperwork to build your case.""  I stand up and hold out my hand, and he copies my movement. His handshake is weak, unlike I was expecting. He turns towards the door, and starts to open it, then turns around and looks at me. ""You're Benny? Right? From school?"" He asks, dropping the question. ""Yes. I remember you."" I tell him, watching his eyes go to the floor. He remembers, too. ""Yeah. It’s nice to see you again, Benny."" He opens the door and exits the room, closing it behind him. I gaze at my watch and wall back to my desk, having walked him to the door. I open the file and study it more carefully, looking over a fairly clean record. A few shoplifting charges from his teen years, but completely clean after that. Given sufficient evidence on my side against her, he'll get custody. I run my hands down the page until I get to his children's names, written down on his application for my help. ""Jessica and Benjamin Mathewson. . ."" I read aloud, looking back at the door, and smile. He remembers."
hu11;How did Ty Pennington murder you.;"I thought I won a home makeover! God, I was so damn excited. Motherfucking Ty Pennington himself called me. My piece of shit home was falling apart beneath me. The roof had so many holes it was like living in a tree in winter. The walls were as thin as paper it seemed. Sometimes I wondered if the wolves wouldn't even bother trying the windows and would burst through the wall to my bedroom and drag me away. I wish they had. Ty told me he would be coming over to talk about the show before all the cameras and trucks came over to make a mess of the street. I was a little surprised when he showed up alone though. ""Hey man! Welcome! Thank you so much!"" I just kept rattling off whatever spilled out when I opened the door for him. He didn't say a single word back. He didn't even look at me. He didn't smile. ""Oh, umm yeah so the house really needs a fix up. Or rather a tear down and rebuild really. I mean it's falling down almost already as I’m sure you can see. . . Can I get you a drink or something.""  That's when he finally smiled at me. ""You live alone here?"" ""Oh, yeah, actually that's what surprised me because you guys usually choose families. But I live alone and yeah, most of my family is dead. No problem right? "" ""No problem. No problem at all."" His smile was even wider now as he looked me over. ""I'll just go get you that drink now then shall I? I have plenty of sodas if you like any in particular? ""Yes."" ""Ok. . .I'll be right back. Make yourself comfortable or look around if you like."" It didn't feel right turning away from him but I was just so damn excited. Thwack! I remember falling against the counter before I hit the ground and thinking to myself, how embarrassing, passing out with Ty in my house. I hope I still get the makeover. That's the last I saw him and now I’m in my own basement in the dark tied to the water heater. I can hear strange talking and music coming from upstairs. Not very happy music but it has a good beat. ""Time for the show! It's your turn to shine slim!"" Ty was dressed completely in black robes and his hood was over his face. But he was incredibly cheery. I saw the red flicker of flames from the living room above and more excited talking. ""What the hell is going on Ty? I need a doctor, my head is swimming. And why are you dressed like that?"" ""Oh don't you worry at all. We are going to do better than that. We are going to get you home. The greatest home. The eternal home."" ""I.. What the hell does that mean?"" I was fidgeting with my ropes and trying desperately to free myself but fuck he knew how to tie a knot. Ty untied me and dragged my weak body up the stairs. ""Look at it this way, you'll be reinforcing the structure of the house with your body after tonight "" Ty snickered and tied the blindfold over my eyes."
hu12;You are stranded on a large island for 6 years. You stumble into a cave that you thought was housing dire wolves, and find a door to a secret non government high tech facility. . The kicker, your fingerprints open all of the doors as administrator. ;"There was nothing I could remember about this place, no matter how hard I racked my brain. Why then, did I find it so familiar? Dragging my hand along the cold grey walls, I felt as though I had been here before. Even stranger, this place acknowledged me as administrator.  Rounding the corner, I made my way into a brightly lit room. Hundreds of cylindrical tanks formed perfect rows wall to wall. Inside each one, bobbing up and down as though it had been undisturbed for years, was a small fetus, being kept alive by some sort of life support. I stopped to glance at one of them, and noticed something on its leg. A birthmark, just like mine. Walking down the rows and checking each one, I realized that they all had this birthmark.  A door beckoned to me at the other end of the room. I couldn't help but scan my thumb, and slowly, it revealed a device obviously fashioned to be fixed around one's head. On the floor in front of it was a note. The note read: ""Hello Dave. You may be wondering what this place is, and why you seem to be connected to it. I have written this letter to remind you. I am one of history's greatest scientists, so great in fact, that I had to build this lab to keep my findings away from the wrong people. Alas, I have grown old and weak. My days are numbered, and my work is not yet finished. You are the first of many clones I have made of myself in order to continue my legacy. I have prepared this machine to bring you up to speed, so to speak. Simply place it on top of your head, fasten it securely, and it will upload all of the inner workings of my brain to yours. Everything will make sense once it has done its work. I wish I could stick around to see where my work will continue, but I know that you will do great. After all, you're me"""
hu13;To decrease worldwide population, a real life hunger games is formed. Write about the games, the days leading up to it, and the days after ;"**The scarce project files**  
> *transcription of the announcement made to the general public* ""ladies and gentleman, I’m glad to announce a new initiative that the UN thinks will bring us closer to world peace, to a society that flourishes. Unfortunately, it will take brave individuals to bring us to these goals. As it stands now, we, the world, is made up of over 15 billion individuals. 15 billion individuals with needs and wants, but with scarce resources. And resources will never be unlimited. We have thought long and hard about it, and we are excited to present our new plan, the support and care act for rejuvenating civilization and the earth. The s. C. A. R. C. E. Project. I know many will oppose the upcoming idea, and in anticipation, the world leaders have agreed to form a coalition and create a global power to control any threats. For the scarce project to succeed, we must have full compliance from everyone. The scarce project will consist of the following: * those of the ages between 11-19 will be randomly selected to compete in the scarcity games * 50 will enter the arena every 6 months to compete with each other in a survival of the fittest battle royale. * only 1 victor will remain at the end. More details will come in the upcoming months as the project rolls out. Law enforcements around the world will come and tag any person between the ages mentioned with a number that will represent them during the drawing, later this June. Thank you again, and have a wonderful new years."" 
> diary entry from # 4523-9849-32, runner-up of the 3rd scarcity games. ""I'm terrified. I don't know what to do. The drawing is coming up soon, and everyone is panicking. I didn't think this would have been possible two years ago. I was watching my favorite show with my dad when the announcement came on. I thought it was a part of the stupid show. What is even happening? I keep replaying the last two projects, and I cannot imagine how anyone even manages to make it to the stage. I'm just terrified. My mom wants us to go into hiding, but I reminded her about how they managed to find the kid who was hiding a mile underground. For god sakes he was only 11! The world isn't become a better place, it's not any better, I don't understand. I'm just terrified.""
>June, 15th, 2020: initial findings from the scarce project: 100 games have passed so far and we have found that the upcoming generation of young adults are now showing signs of promise. Altered behavior has been seen in many, and with any luck, the minimum amount of games that will be necessary to complete this project will be around 500. After sampling 1034 children, the following behavioral and physical changes have been observed: obedience has increased by 12 %, admittance of crimes/crime activity has decreased by 15 %, obesity rates have dropped significantly - from 35 % down to 21 %  *note: while we do find obedience has increased, we also have found that one of the negative consequences to arise from it is an increase in fear for authoritative figures. Findings do not indicate any problems with this increase so far."
hu14;WWII. A bombed-out town is abandoned save for two snipers, one German, the other French. They've been hunting each other in circles for weeks. No word from HQ. They're starving. Finally, they meet while scavenging in a torched bakery.;"*Click* ""don't move.""  I knew it. I heard the rocks move outside but I was so focused on that loaf of bread. I haven't eaten in days, I haven't heard from HQ in days, and here I am. With a pistol pointed at my ear. ""I see you found some bread. Give it here."" He sounded like a dog as he tore into the loaf, ripping it apart as if it was his latest kill. It was disgusting to listen to, it was made even more unbearable by his stench.  ""Are all you Germans this disgusting when you eat?"" I asked. ""Are all you Frenchmen so terrible at staying hidden?"" He responded. I started to laugh. This was the only human contact I have had in weeks, aside from various potshots. This was well needed if I was soon to taste a bullet. ""Well?"" I asked. You've won, I don't have all day, I have family I could be seeing."" The German began to laugh, and he holstered his pistol. ""I would never waste an opportunity to take out an enemy. If this were two weeks ago, I would have shot you without a second thought. But we are both marksmen, and this isn't a fitting death for a marksman."" He paused. He reached into his satchel and pulled out a French army issue ration. ""I don't understand how you people eat this stuff, I could not stand it.""  He handed it to me. I cautiously reached for the ration and held it in my hands. I slowly opened it and my mouth began to water. I began to eat every bit of mush in that ration and it tasted like heaven. ""Thank you. So why didn't you shoot me?"" The German walked to a stool and sat down. ""Have your commanders contacted you?""  ""No."" He began to smile. ""I figured as much. I've been tracking you for a few days now, you need to hide better. But I noticed you kept attempting radio contact and were receiving nothing."" ""And so what, you pity me?"" ""I pity us. I don't enjoy this situation we are in, our commanders abandoned us, our countries may or may not even exist, all my comrades are gone. We're both alone, and we both have been keeping each other company for these few weeks. But, we both remain here because of each other.""  I was confused. ""What are you getting at, German?"" I asked. ""I propose an idea."" He responded. ""An idea?"" ""We both are here to eliminate one another. Then we are allowed to leave. Why don't we both just leave and call the mission a success? We will both receive medals and go on with our lives."" ""Are you suggesting what I think you're suggesting?"" ""Yes. We both leave."" I didn't know how to respond. To leave would brand me a coward, but who would know? This isn't war, this is pointless, he knew it and I knew it. ""Just like that?"" ""Just like that. Do you accept?""  I was hesitant, but I was ready for this to end. ""Yes."" He got up from his stool, and began to walk out of the bakery. ""My name is Klaus."" ""Michel."" He exited the bakery and I never saw him again."
hu15;For years you've been by the sidelines, begging for a chance to show the world what you can do. But every time you're about to get off the bench, you get called back at the last second. You are a thermonuclear weapon, tell me your story. ;It always starts with the klaxons. You know how much you hate the noise your alarm clock makes? Yeah, i got that shit beat. By at least a mile. Literally. You can hear the horrible noise they make for at least a mile. The smell of cigarette smoke wafts up from my operator's station as they fiddle with keys and codebooks. Sigh, I can't even get excited about the doors opening any more. I used to enjoy seeing what type of weather was above my cold dank hole in the ground. Even enjoyed the random shower or two, and bathed in the glorious American midwestern sunlight as sweating nerds & pot smokers waited for a big red phone to ring. A loud clang, followed by the 'nails on a chalkboard' sound of metal on metal as my silo doors are opened for the first time in a decade. Oh my. It's noon but it's pitch black. A flash of light in the east is unmistakably the epicenter of a nuclear weapon going off. . .  Holy shit!  Yippeeeee!
hu16;What growing old is really like. ;Craig knew he was getting older. In one part of his mind, anyway. Logically, he realized it, but when he pictured himself, he saw that dashing young football star who took Jessica to the prom just yesterday. With the slicked back brown hair and the full, warm smile. But when Craig gazed into the mirror he noticed his hair gone grey and his smile faded at the edges. And when he moved, his joints creaked, and his back ached. And when he turned around he wondered where all the time went. All the time he always thought he had. That time constantly, constantly in the future when he would do all the things he'd always wanted. When he'd travel the world and see the Mona Lisa and become a star and strike it rich. As he sank into his rocking chair, he realized that he still had time to dream. Craig Ferguson died 1:00 AM October 2, 2013 in Paris, France.
hu17;A city has a terrible reoccurring yearly curse, but it's been happening for so long that dealing with it has become a mundane municipal task.;"King Tazbin Thornroot shifted uneasily on a wooden chair, cursing the peasant craftsman that put the despicable thing together. Hardly expecting the comfortability of the throne, he at least thought it would be an even seat, rather than built with a slight bump near the back. Damned farmers, couldn't do anything right, couldn't even sit in the right- ""Your grace."" A voice interrupted his thoughts. Mason's voice, deep and rough, trained by years on the battlefield. Thornroot looked upon the man and smiled. He knew it killed Mason to no longer be on the fields, instead serving as a guard, but the king of Thornroot city needed the best men he could get. ""Yes?"" Thornroot asked, looking away.  ""It is done."" The king looked again to Mason, this time more carefully. A small line of blood had slashed its way onto the man's chain tunic. Thornroot let out a sigh of relief.  ""So I no longer need to be in this. . ."" He thought on his next word. ""Shithole?""  Mason shook his head. ""No, sir."" He was always so soft-spoken after the annual event. The man killed hundreds in battle, but he could barely bring himself to eat after doing such a simple task. The king stood, relieved to be free of the chair. He nodded to the peasant man that owned the farmhouse, stepping toward Mason as the peasant bowed so deeply his head almost hit the floor. As he walked out of the house, Thornroot looked to the left and saw her. A small girl, perhaps 12, hung from the branch of a tree, swinging with the wind. Her skull was caved in from the left, likely Mason's work, the man couldn't bring himself to watch them die properly. This completed the event. The king of Thornroot cursed to see an innocent girl swing from a tree, less he want destruction to meet his city. Hardly a curse. Thornroot looked to Mason. ""Smaller than usual."" The man didn't reply. ""Well,"" Thornroot straightened his back. ""Bring the carriage."""
hu18;Write how the first vampire came into being. ;At first, my tribe believed me to be cursed. They thought I must have displeased the gods in some way, as they believed of all of us who became ill. Most of the time, we were left to die. Except, I came back. I still do not understand what happened. My memories of that time are not as clear as they once were. I fell ill, but I was not dead. I had always been sickly, and strange. My teeth were sharp, my skin was pale, and I had an unquenchable thirst that no water would sate. As I lay writhing in pain, parched with thirst, and agony running through my veins, I vowed to give my very soul to the dark gods if they would let me live. I did not die. I was still parched, in pain, and close to death. I left the cave where my tribe had left me to die. The sunlight hurt my eyes, though I could see extremely well in the darkness. I began to stalk my old tribe, who had left me for dead. A boy had wandered off from the rest of the tribe and he became my first victim. I still do not know how it occurred to me to bite him. But I could hear his heart pounding, and I could almost smell the blood beneath his skin. I bit him, and for the first time my unquenchable thirst was quenched. Images of the boy's life entered my mind, his hopes of one day painting in the caves as a shaman, his brief life of innocence and wonder. I do not know why I was so different from the others. And it would be many years before I realized just how different I was. I did not age as other humans age, not since the day I took my first drink of blood. I did not burn in the sunlight, as later myths would suggest, but the sun still hurts my eyes and makes it hard for me to see. It would be many, many years before I made another vampire. The second vampire. I did not know I had such power. I have seen many things over the years, and learned as much as I could. As far as I know, I was the first vampire to come into being. I do not believe that offering my soul to the dark gods made me into a vampire. After so many thousands of years and seeing the humans learn about the world around them, I understand there must be a scientific explanation behind how I became what I am. Was I a mutation of the human? Was I born this way? How did I survive so long for so many years without subsisting on human blood? Was it that first drink of blood that transformed me? And if so, how did that work? I have been waiting for a long time to reveal myself to scientists. I appear as I did when I first took blood. I look like a teenager, still, to this day. It makes it very difficult to exist in this world. I can pass for fifteen, but it makes it difficult to forge an identity and study at universities. People begin to notice that I do not age within only a couple years. I wish I could appear older, so that I could pose as a scientist and gain access to laboratories that would enable me to study myself. Perhaps I will reveal myself to one of scientific learning.  But too much superstition exists to this day. Perhaps in another thousand years. I am very patient.
hu19;Write the short story you always wanted to.;"Ervan strolled down the streets of the so wonderful city of New York. The packed sidewalks were nothing less than busy. People around him were headed in every direction there was and never looked anywhere straight; their destinations were all that mattered. An unspoken rule hovered in the city air breathed in by its people. 'mind your own business and no one will bother you.' A fun phrase everyone already knew from looks alone. Ervan stared around him, smiling at the familiarity of the bustling, yet staled ambiance of the concrete pavements and buildings. There was so much noise that was directed to no one. So many people that didn't bother to interact. It was perfect. ""Excuse me, sir."" Ervan chuckled politely after bumping into a stranger. The man just glared at him and grunted, turning back to another man by him and resumed their conversation, muttering something about foreigners. Ervan smirked as he walked on and flipped open a wallet. ""And thank you for your generosity,"" He added to himself in his motherland's tongue. He pealed open the sides of the wallet and pulled out the bills stored. He frowned at the sight of disarranged money. ""Americans just don't organize themselves,"" He muttered as he flipped them around to their proper sides. Finished, he peered at the papers in the pockets. Membership slips mostly, nothing of importance except identity cards with photo id. The thief sighed at them, ""useless."" He folded the money in one hand, stuffing them into his pocket before dropping the leather from a loose grip. And walking off. ""My wallet!"" ""And there it is,"" Ervan smirked.."
hu20;You grant your child your sword.;"The last of the patrons waved his goodnight as he swayed out of the door. Anna gave me a smile as she slid the latch on. ""Busy night tonight pa, it'll only be worse over the week with the festival so near. Maybe we should ask the tanner boy if he wants to make some coin clearing tables for us, and Jenny was saying she wanted some more…"" She fell silent as her gaze fell on me, ""what is it pa?"" I offered her a small smile and turned gesturing for her to follow. ""I've been putting this off for longer than I should've,"" My voice sounded weak, betraying how nervous I was. Anna looked concerned but she didn't say anything and she followed me out of the tap room of the inn and through the kitchen. ""I've not exactly been honest with you, not that I’ve lied, just failed to disclose some information."" ""What do you mean pa?"" I led her down into the basement and pulled a long wooden box from behind one of the kegs. ""Now Anna, I’ve told you I used to be in the army. I wasn't lying, but I wasn't just a soldier, I was a damn legend."" I feel the smile tug at my mouth and don't bother fighting it. ""I was one of the loyalists, right up until the end, a royal guard. I was there when they stormed the castle."" Anna frowned, ""but all the royal guards were killed when they killed the emperor."" I carefully open the chest gently lifting it's contents. ""Most of us were, but we had things that meant killing us wasn't easy. This one in particular I want you to have."" I hand her the bundle and she carefully opens it her eyes widening as she reveals a finely made longsword. The light catches on its golden hilt and I smile. It's every bit as beautiful as it was then. ""What do you expecting me to do with that pa!? I'm a barmaid, not a warrior woman."" Her face mirrors the one her mother got when I did something stupid, ""what are you expecting me to go on some epic adventure, kill some tyrant or slay a dragon! I have an inn to clean, and you've clearly been drinking too much of your own produce."" She thrust the sword back at me and stormed back upstairs muttering. To herself the whole time. I sighed and carefully placed the sword back in its box. She'd need to take up the blade soon, to do the very things she tried to mock me with, and more. For now though it was senseless to rush her, she'd fall upon the path with time, and the force her would do no help. I could hear her clattering about upstairs still mumbling and I smiled. I was probably doing this too early anyway, it's not like they'd come for me tomorrow…"
